"","ResponseId","Finished","Progress","FL_149_DO","question","response","acc"
"4363","R_3OoCrNaJSbxykEH",TRUE,100,"Highlight","Q443",NA,0
"4364","R_3sb8nUEiAP5wEWn",TRUE,100,"Highlight","Q443",NA,0
"4365","R_1r3vM5vAo0gYLSt",TRUE,100,"Normal","Q443",NA,0
"4366","R_BxrFDv0SyZM8M8h",TRUE,100,"Passage","Q443",NA,0
"4367","R_a8K7lF3jlKOkWRz",TRUE,100,"Passage","Q443",NA,0
"4368","R_2E5y1l5Bo2gRXiJ",TRUE,100,"Highlight","Q443",NA,0
"4369","R_2BxiFauwpctBDEM",TRUE,100,"Passage","Q443",NA,0
"4370","R_2bVrZR8XSbbYScM",TRUE,100,"Normal","Q443",NA,0
"4371","R_3Mi2vpEjZcsDRwl",TRUE,100,"Highlight","Q443",NA,0
"4372","R_3EYxksglbUEP1RI",TRUE,100,"Passage","Q443",NA,0
"4373","R_DCz9gIO7TvimUUx",TRUE,100,"Normal","Q443",NA,0
"4374","R_1fk3n9y6BWQB0sJ",TRUE,100,"Normal","Q443",NA,0
"4375","R_Tejq5zkmWmmaNjP",TRUE,100,"Highlight","Q443",NA,0
"4376","R_3lWfXlMLnwfhovJ",TRUE,100,"Normal","Q443",NA,0
"4377","R_2AWhPQg345FE3qe",TRUE,100,"Passage","Q443",NA,0
"4378","R_3EKozJioeyPWKZt",TRUE,100,"Highlight","Q443",NA,0
"4379","R_2ElZ0UfTvYRjMUw",TRUE,100,"Passage","Q443",NA,0
"4380","R_1gbAmdKjg6darTR",TRUE,100,"Passage","Q443",NA,0
"4381","R_5t2Y88FOd0eW34d",TRUE,100,"Passage","Q443",NA,0
"4382","R_R7Snz9ZbzSLBRpT",TRUE,100,"Highlight","Q443",NA,0
"4383","R_1JVMqXBXvBEK0OJ",TRUE,100,"Highlight","Q443",NA,0
"4384","R_0uYH5I8JBiXG5qx",TRUE,100,"Passage","Q443",NA,0
"4385","R_2AXQBFwaadD5EnH",TRUE,100,"Highlight","Q443",NA,0
"4386","R_yVF4TcbrjpoUIIF",TRUE,100,"Highlight","Q443",NA,0
"4387","R_21A1WX1EDVIEYlt",TRUE,100,"Highlight","Q443",NA,0
"4388","R_7NFZbxzgkIAWmBz",TRUE,100,"Highlight","Q443",NA,0
"4389","R_3G6Pnu6RqVlvaD6",TRUE,100,"Highlight","Q443",NA,0
"4390","R_3IRhfqg3P3UFks3",TRUE,100,"Highlight","Q443",NA,0
"4391","R_8D2GwPYj8LYMTUl",TRUE,100,"Passage","Q443",NA,0
"4392","R_1CgcGKdhazJNX3o",TRUE,100,"Passage","Q443",NA,0
"4393","R_1g79cyX9IsucinY",TRUE,100,"Normal","Q443",NA,0
"4394","R_2SAM4FuAvefw9cd",TRUE,100,"Highlight","Q443",NA,0
"4395","R_27xMPh2AVjwhEDj",TRUE,100,"Passage","Q443",NA,0
"4396","R_27r0xXcfFFIOtsm",TRUE,100,"Normal","Q443",NA,0
"4397","R_T8bpwk73iLlt8rL",TRUE,100,"Normal","Q443",NA,0
"4398","R_1dbEZIk4gYpi1j4",TRUE,100,"Passage","Q443",NA,0
"4399","R_3n0Frr1N5an9CRR",TRUE,100,"Passage","Q443",NA,0
"4400","R_3LaUBELvoC38Bj2",TRUE,100,"Normal","Q443",NA,0
"4401","R_1IYR3IPUnfyVRKQ",TRUE,100,"Passage","Q443",NA,0
"4402","R_sMv2s95DAQxhFxT",TRUE,100,"Passage","Q443",NA,0
"4403","R_2arkx2dMytmg2Ot",TRUE,100,"Normal","Q443",NA,0
"4404","R_C7ep5PzJdYyq03n",TRUE,100,"Normal","Q443",NA,0
"4405","R_3JqRlz1sWxHfXb5",TRUE,100,"Normal","Q443",NA,0
"4406","R_rcCfFlyrZFocDJv",TRUE,100,"Passage","Q443",NA,0
"4407","R_3Pcqi1nI7HjXErf",TRUE,100,"Highlight","Q443",NA,0
"4408","R_31FdRW4XeDcepbE",TRUE,100,"Normal","Q443",NA,0
"4409","R_2Vf5MLOEzLPdqq8",TRUE,100,"Normal","Q443",NA,0
"4410","R_3EA6p3CiuWLlUXC",TRUE,100,"Highlight","Q443",NA,0
"4411","R_1rubkFuV4ZIYqJ4",TRUE,100,"Normal","Q443",NA,0
"4412","R_2fqX4YQUV3KRUe5",TRUE,100,"Passage","Q443",NA,0
"4413","R_11jvwhZ9aDbXzZi",TRUE,100,"Passage","Q443",NA,0
"4414","R_1jiyjKAEs2mZr76",TRUE,100,"Normal","Q443",NA,0
"4415","R_O7Poz2bmtY4abex",TRUE,100,"Passage","Q443",NA,0
"4416","R_3et2qnbKnqg2aTE",TRUE,100,"Passage","Q443",NA,0
"4417","R_3Ou9STafx7HFVG9",TRUE,100,"Normal","Q443",NA,0
"4418","R_2tyQnBsQuwV6NTj",TRUE,100,"Passage","Q443",NA,0
"4419","R_3NQ93s2Nmbkopvs",TRUE,100,"Normal","Q443",NA,0
"4420","R_2riHOjMPOaXyOAW",TRUE,100,"Highlight","Q443","no clue",0
"4421","R_2fIBJeE804RyBbb",TRUE,100,"Highlight","Q443","nodes",0
"4422","R_1OId3jAYBgYZSWC",TRUE,100,"Highlight","Q443","not sure",0
"4423","R_2tmmh1sgHXrtk5y",TRUE,100,"Passage","Q443","obsentals",0
"4424","R_3rVEh3RtNwg7U0G",TRUE,100,"Passage","Q443","openings",0
"4425","R_3MKzKPuY3RkQPgW",TRUE,100,"Normal","Q443","openings",0
"4426","R_pGWnYCWSkVNHI8F",TRUE,100,"Normal","Q443","passages",0
"4427","R_10O7AVRKjXmF2vE",TRUE,100,"Passage","Q443","permanets",0
"4428","R_3NErnuIa0E5UbXg",TRUE,100,"Passage","Q443","permeability",0
"4429","R_28zD5FD65CUsuRf",TRUE,100,"Passage","Q443","permeability",0
"4430","R_QmnXTjfry8ikU49",TRUE,100,"Normal","Q443","poisterous",0
"4431","R_xFvPUwyjNzZ3ggF",TRUE,100,"Passage","Q443","pore",1
"4432","R_2roJn4CF0u4s1vK",TRUE,100,"Normal","Q443","pore",1
"4433","R_2P5SXuSsFL6EyEZ",TRUE,100,"Normal","Q443","pore",1
"4434","R_1hFEOk9ZcNHSFch",TRUE,100,"Highlight","Q443","pore",1
"4435","R_CfS8ubKfSiuJ4Wd",TRUE,100,"Highlight","Q443","pore",1
"4436","R_3oGR6vRxzRI4q1z",TRUE,100,"Normal","Q443","pore",1
"4437","R_1nOZHJdIX2lyUly",TRUE,100,"Passage","Q443","Pore",1
"4438","R_2YSdTL637RX3MDf",TRUE,100,"Highlight","Q443","pores",1
"4439","R_3DpZ0GgrsxZMvgi",TRUE,100,"Normal","Q443","pores",1
"4440","R_2OJb0LolQH0PS8x",TRUE,100,"Normal","Q443","pores",1
"4441","R_41kMqSBlU9XieaZ",TRUE,100,"Normal","Q443","pores",1
"4442","R_3gN796VA5KwTzNd",TRUE,100,"Highlight","Q443","pores",1
"4443","R_9tBeIH2PJzu5TTr",TRUE,100,"Highlight","Q443","pores",1
"4444","R_3mjWhxTbnhTtQCv",TRUE,100,"Highlight","Q443","pores",1
"4445","R_2CsqZ9Wlgc5JpHu",TRUE,100,"Highlight","Q443","pores",1
"4446","R_2uCb6symjEueHr2",TRUE,100,"Highlight","Q443","pores",1
"4447","R_DeDT0ZgscWP1QYx",TRUE,100,"Passage","Q443","pores",1
"4448","R_xA7Mb8N2SKxYs49",TRUE,100,"Normal","Q443","pores",1
"4449","R_1LpWeKjg7sikctE",TRUE,100,"Highlight","Q443","pores",1
"4450","R_QazEg8YJXgs3bKF",TRUE,100,"Normal","Q443","pores",1
"4451","R_2dGF17dtOPnSvsn",TRUE,100,"Highlight","Q443","pores",1
"4452","R_1lgAGK4E7jw50dQ",TRUE,100,"Highlight","Q443","pores",1
"4453","R_ZgT9FoBvnPGqlm9",TRUE,100,"Highlight","Q443","pores",1
"4454","R_2b3N9HpOdXzQ6Qv",TRUE,100,"Passage","Q443","pores",1
"4455","R_3qapEeo3uSpIA2u",TRUE,100,"Normal","Q443","pores",1
"4456","R_2bZ45SMI4WK9Ee5",TRUE,100,"Passage","Q443","pores",1
"4457","R_1CKMtwj1iKr6bR9",TRUE,100,"Normal","Q443","pores",1
"4458","R_vdxNIxt8egXKBRT",TRUE,100,"Highlight","Q443","pores",1
"4459","R_d5z0BlqKSlhDu93",TRUE,100,"Passage","Q443","pores",1
"4460","R_3pbd7EisxVu0Dul",TRUE,100,"Passage","Q443","pores",1
"4461","R_2rwoMeBXKyBV1s2",TRUE,100,"Highlight","Q443","pores",1
"4462","R_3lMSAfdPPu8obJm",TRUE,100,"Normal","Q443","pores",1
"4463","R_21bPuKcPablxGs0",TRUE,100,"Passage","Q443","pores",1
"4464","R_1CHC0jnQZdA4f5d",TRUE,100,"Normal","Q443","pores",1
"4465","R_1RABJB0TXYQh9br",TRUE,100,"Highlight","Q443","pores",1
"4466","R_3n0dsZcWAY3NYHN",TRUE,100,"Passage","Q443","pores",1
"4467","R_31XWOeCdB7paziT",TRUE,100,"Normal","Q443","pores",1
"4468","R_1DAXMwE9eKdz1h4",TRUE,100,"Normal","Q443","pores",1
"4469","R_OIq93cMlJAGaJ4B",TRUE,100,"Highlight","Q443","pores",1
"4470","R_Reom65nGgbP4W3f",TRUE,100,"Normal","Q443","pores",1
"4471","R_2qlO1qKcOZrhKXs",TRUE,100,"Highlight","Q443","pores",1
"4472","R_33EjDTDBUeKfPTX",TRUE,100,"Passage","Q443","pores",1
"4473","R_28SvgojaYsPqKcP",TRUE,100,"Normal","Q443","pores",1
"4474","R_1IQovaQ1aUSK6ys",TRUE,100,"Passage","Q443","pores",1
"4475","R_2t5RBNQ4BcRJstp",TRUE,100,"Highlight","Q443","pores",1
"4476","R_3lQ4jHAE14gjyeH",TRUE,100,"Passage","Q443","pores",1
"4477","R_eQJOWSkyTM3bLNL",TRUE,100,"Highlight","Q443","pores",1
"4478","R_1diRszsXAAai2MA",TRUE,100,"Passage","Q443","pores",1
"4479","R_1JKoZGleqT0wUbK",TRUE,100,"Normal","Q443","pores",1
"4480","R_3ELkQzmUAFKt2gI",TRUE,100,"Highlight","Q443","pores",1
"4481","R_85Josxq3CUyQ3IJ",TRUE,100,"Passage","Q443","pores",1
"4482","R_eX5zGEUl5ObE31D",TRUE,100,"Normal","Q443","pores",1
"4483","R_1OO9rxbDVQRLIc3",TRUE,100,"Highlight","Q443","Pores",1
"4484","R_XgJahBXCw13GE8h",TRUE,100,"Passage","Q443","pores",1
"4485","R_1GEAknNmqaRIROM",TRUE,100,"Passage","Q443","pores",1
"4486","R_UhaWGzuuBXEfMYN",TRUE,100,"Passage","Q443","pores",1
"4487","R_31uybj6g2z4mFkr",TRUE,100,"Normal","Q443","pores",1
"4488","R_1Ho9pX8LXEm82dZ",TRUE,100,"Highlight","Q443","pores",1
"4489","R_3KTrhUkZ8eUXECI",TRUE,100,"Normal","Q443","pores",1
"4490","R_2TBJOXgGm6DpCj8",TRUE,100,"Passage","Q443","pores",1
"4491","R_TqqpE9AdjvGvZGV",TRUE,100,"Passage","Q443","pores",1
"4492","R_YXD3wVBaeeMGniV",TRUE,100,"Normal","Q443","pores",1
"4493","R_0f9JmwhjokQnyOR",TRUE,100,"Highlight","Q443","pores",1
"4494","R_ToQr4ENBEsDQ9ih",TRUE,100,"Highlight","Q443","pores",1
"4495","R_1CCI46B4eL1WsXp",TRUE,100,"Passage","Q443","pores",1
"4496","R_2pSIwq2mqqkwcxt",TRUE,100,"Highlight","Q443","pores",1
"4497","R_vBJQnHHYaPWOE6t",TRUE,100,"Normal","Q443","pores",1
"4498","R_2QF0rTKeJJTwqKL",TRUE,100,"Normal","Q443","pores",1
"4499","R_UrmJwU5oa57Lygx",TRUE,100,"Highlight","Q443","pores",1
"4500","R_egiKvIrcLjXNISl",TRUE,100,"Highlight","Q443","pores",1
"4501","R_2QRoOWWKYOnz1vl",TRUE,100,"Highlight","Q443","pores",1
"4502","R_yEcP0W4YxMurCiB",TRUE,100,"Normal","Q443","pores",1
"4503","R_1EWLawqvCl9mWqC",TRUE,100,"Normal","Q443","pores",1
"4504","R_1Q4aXpnh3OjCoHH",TRUE,100,"Highlight","Q443","pores",1
"4505","R_3pbEEnhuruQxgMv",TRUE,100,"Passage","Q443","pores",1
"4506","R_2aDYyfOJm36NxZG",TRUE,100,"Passage","Q443","pores",1
"4507","R_2Pna07D0j5sZl6s",TRUE,100,"Highlight","Q443","pores",1
"4508","R_1dEluYygKoIxeSC",TRUE,100,"Highlight","Q443","pores",1
"4509","R_xgOCVuP0CYKLUBz",TRUE,100,"Normal","Q443","pores",1
"4510","R_ZrsKRJKVsi11cop",TRUE,100,"Normal","Q443","pores",1
"4511","R_sUpng1kHbGEAfjH",TRUE,100,"Highlight","Q443","pores",1
"4512","R_cBC29h6Gn6UJHYl",TRUE,100,"Passage","Q443","pores",1
"4513","R_3po0cT865xNF73K",TRUE,100,"Normal","Q443","pores",1
"4514","R_3DDyWenbWrWLiKJ",TRUE,100,"Normal","Q443","pores",1
"4515","R_WlpD2eRTsGtCUaR",TRUE,100,"Passage","Q443","pores",1
"4516","R_2uyuUXhwTSm6Qw3",TRUE,100,"Passage","Q443","pores",1
"4517","R_33EB7F6yazYgxof",TRUE,100,"Highlight","Q443","pores",1
"4518","R_vcVHIXYRM82ropH",TRUE,100,"Passage","Q443","pores",1
"4519","R_UDwVuvMiZ31tvEJ",TRUE,100,"Passage","Q443","pores",1
"4520","R_1DGMTkCZNuIsCX9",TRUE,100,"Normal","Q443","pores",1
"4521","R_3gT4zATfISIWH38",TRUE,100,"Highlight","Q443","pores",1
"4522","R_1EXpqyU0fzn9bha",TRUE,100,"Passage","Q443","pores",1
"4523","R_3oRQMbG7zzVvRYV",TRUE,100,"Normal","Q443","pores",1
"4524","R_2Pd0UHgwFjq8O0u",TRUE,100,"Highlight","Q443","pores",1
"4525","R_2ZByr3zw9nsxXIf",TRUE,100,"Passage","Q443","pores",1
"4526","R_ac69rGfc2wewOC5",TRUE,100,"Highlight","Q443","pores",1
"4527","R_2bK9aVYGmvd0dQk",TRUE,100,"Normal","Q443","Pores",1
"4528","R_2chnS2z6oc7mQJf",TRUE,100,"Highlight","Q443","pores",1
"4529","R_XI1CQHe54LzugSJ",TRUE,100,"Highlight","Q443","pores",1
"4530","R_2pKNguCsDwZZ4Tc",TRUE,100,"Highlight","Q443","pores",1
"4531","R_25F8XDs8qoJqTTd",TRUE,100,"Passage","Q443","pores",1
"4532","R_07nlzQQalec72dH",TRUE,100,"Normal","Q443","pores",1
"4533","R_2VpCDeALlM7KvHl",TRUE,100,"Highlight","Q443","pores",1
"4534","R_2D6zyKhoYS1aova",TRUE,100,"Highlight","Q443","pores",1
"4535","R_3NQJbRw3vK8c3Ik",TRUE,100,"Normal","Q443","pores",1
"4536","R_yJ95VEeGuChlzzP",TRUE,100,"Highlight","Q443","pores",1
"4537","R_3MDTg1UZ8spQRCS",TRUE,100,"Passage","Q443","pores",1
"4538","R_1mEkF3wJavgplAt",TRUE,100,"Highlight","Q443","pores",1
"4539","R_2RODQFHktdd2cTr",TRUE,100,"Passage","Q443","pores",1
"4540","R_UEZgbbqf0pOexAl",TRUE,100,"Highlight","Q443","pores",1
"4541","R_OB9rBNFE7LLEI4F",TRUE,100,"Normal","Q443","pores",1
"4542","R_3lMjWHDjoldU8Mn",TRUE,100,"Highlight","Q443","pores",1
"4543","R_1gejSCG9U3t3Kl0",TRUE,100,"Normal","Q443","pores",1
"4544","R_3edWI1B29ZvTyz6",TRUE,100,"Highlight","Q443","pores",1
"4545","R_6tj907urFJX2wBH",TRUE,100,"Highlight","Q443","pores",1
"4546","R_3KJY8jS0FCCAzgM",TRUE,100,"Highlight","Q443","pores",1
"4547","R_1mQlG3TnjNCktl2",TRUE,100,"Normal","Q443","pores",1
"4548","R_3KC3H3VELJPS5G8",TRUE,100,"Highlight","Q443","pores",1
"4549","R_268tHQ9NCQMiNcQ",TRUE,100,"Passage","Q443","pores",1
"4550","R_NVyhz14W7BDvKJH",TRUE,100,"Highlight","Q443","pores",1
"4551","R_2xW6IbOvdM39TYm",TRUE,100,"Normal","Q443","pores",1
"4552","R_2thUg531IE5CJZN",TRUE,100,"Highlight","Q443","pores",1
"4553","R_2qqLbQxAusFgIdr",TRUE,100,"Highlight","Q443","pores",1
"4554","R_xD96ne3Fh1D5nl7",TRUE,100,"Normal","Q443","pores",1
"4555","R_2WM7DoeucTu7bP6",TRUE,100,"Passage","Q443","pores",1
"4556","R_1kGHlB0AdtiJtOx",TRUE,100,"Highlight","Q443","pores",1
"4557","R_1GZeYmi3tFdAW4Y",TRUE,100,"Normal","Q443","pores",1
"4558","R_2bNNujEw4Apc4k6",TRUE,100,"Normal","Q443","pores",1
"4559","R_Tw3fPT2OmHFtw8F",TRUE,100,"Normal","Q443","pores",1
"4560","R_3J90hN5j6p3Iu36",TRUE,100,"Highlight","Q443","pores",1
"4561","R_1hySsWin4LKhyto",TRUE,100,"Normal","Q443","pores",1
"4562","R_22G6aNPlBr3DScP",TRUE,100,"Highlight","Q443","pores",1
"4563","R_3GeQGGYrnk1hcLv",TRUE,100,"Passage","Q443","Pores",1
"4564","R_1K74YN41u7CZ1yW",TRUE,100,"Normal","Q443","pores",1
"4565","R_BtufUSHlR6MrsnT",TRUE,100,"Passage","Q443","pores",1
"4566","R_OiZKq6V5QgQ0FoJ",TRUE,100,"Highlight","Q443","pores",1
"4567","R_2BbrHRGsLFQl4Jl",TRUE,100,"Passage","Q443","pores",1
"4568","R_2uxMU3uPfcyCXLA",TRUE,100,"Normal","Q443","pores",1
"4569","R_1MNgSodlYxj937k",TRUE,100,"Highlight","Q443","pores",1
"4570","R_1CpRBUT5DOcoZnw",TRUE,100,"Passage","Q443","pores",1
"4571","R_1luVf7AdsaFWERM",TRUE,100,"Normal","Q443","pores",1
"4572","R_SGF18rkSm6hhiQV",TRUE,100,"Highlight","Q443","pores",1
"4573","R_03wSumO4vsJ3T2h",TRUE,100,"Passage","Q443","pores",1
"4574","R_vTtlNv3L910YwO5",TRUE,100,"Highlight","Q443","pores",1
"4575","R_1i2987A6fE019j7",TRUE,100,"Normal","Q443","pores",1
"4576","R_10Ocg6ZgfpYINpT",TRUE,100,"Passage","Q443","pores",1
"4577","R_1pyRy3HJzlyfwYs",TRUE,100,"Normal","Q443","pores",1
"4578","R_12R1ONE0Wl3GaVX",TRUE,100,"Highlight","Q443","pores",1
"4579","R_3pm7MSKiYK8RTUP",TRUE,100,"Normal","Q443","pores",1
"4580","R_1rIDttzW7rBQAKJ",TRUE,100,"Passage","Q443","pores",1
"4581","R_NUXGJ63KCkU12Zr",TRUE,100,"Highlight","Q443","pores",1
"4582","R_1l4UY6s2cgki7NK",TRUE,100,"Passage","Q443","pores",1
"4583","R_1IYOe6xhINVksvX",TRUE,100,"Normal","Q443","pores",1
"4584","R_3NVsdNccUNXVXHB",TRUE,100,"Passage","Q443","pores",1
"4585","R_88s3EgycHGeZ3EJ",TRUE,100,"Passage","Q443","pores",1
"4586","R_3P6PICWUaWWUcTt",TRUE,100,"Normal","Q443","pores",1
"4587","R_1jjguBUhZfaidgm",TRUE,100,"Normal","Q443","pores",1
"4588","R_31ZqOQo2hz2l0Ju",TRUE,100,"Passage","Q443","pores",1
"4589","R_3Eu43fJ6qryB1nG",TRUE,100,"Highlight","Q443","pores",1
"4590","R_broKvk5h1rlw0Qp",TRUE,100,"Highlight","Q443","pores",1
"4591","R_79BGx45Wf3aM53j",TRUE,100,"Passage","Q443","pores",1
"4592","R_2dQ5dZIpnpTaCYJ",TRUE,100,"Passage","Q443","Pores",1
"4593","R_2ZOhi7geypF1TQx",TRUE,100,"Normal","Q443","pores",1
"4594","R_2urIj9MfrpOuXKl",TRUE,100,"Normal","Q443","Pores",1
"4595","R_11bEhdxDKuDg7Dq",TRUE,100,"Passage","Q443","pores",1
"4596","R_2ZHNFaDACTZA9EM",TRUE,100,"Highlight","Q443","pores",1
"4597","R_3L6Ks92yZXW6Pe5",TRUE,100,"Normal","Q443","pores",1
"4598","R_1LikhhO0kzct25X",TRUE,100,"Highlight","Q443","pores",1
"4599","R_2vhLZCIgEioZJCR",TRUE,100,"Highlight","Q443","pores",1
"4600","R_ysin8WXoCm5zwNb",TRUE,100,"Passage","Q443","pores",1
"4601","R_1mXIb9YtbJAcjK1",TRUE,100,"Normal","Q443","pores",1
"4602","R_22LDGdQQMlI4Syv",TRUE,100,"Highlight","Q443","pores",1
"4603","R_1dfRmGUzKJMyICn",TRUE,100,"Passage","Q443","pores",1
"4604","R_0cDAFoyUZ8xU5Il",TRUE,100,"Passage","Q443","pores",1
"4605","R_1r19di9SzoCwviq",TRUE,100,"Highlight","Q443","pores",1
"4606","R_1FsqKed6i3exEn9",TRUE,100,"Normal","Q443","pores",1
"4607","R_1Kf2sLOQgDQi0Np",TRUE,100,"Passage","Q443","pores",1
"4608","R_3nrpKF8EX6QfM9q",TRUE,100,"Passage","Q443","pores",1
"4609","R_qEfhQoDUiLkIczT",TRUE,100,"Passage","Q443","pores",1
"4610","R_2aeM7u3WkyzzpAd",TRUE,100,"Highlight","Q443","pores",1
"4611","R_2aOD2vis41J4xgK",TRUE,100,"Normal","Q443","pores",1
"4612","R_0T9G9M78fmSfz3P",TRUE,100,"Highlight","Q443","pores",1
"4613","R_27PQv3aKRwjXDzO",TRUE,100,"Passage","Q443","pores",1
"4614","R_3fxG3hjXK4rCsKa",TRUE,100,"Highlight","Q443","pores",1
"4615","R_3qL2WIz0qYNwsBf",TRUE,100,"Normal","Q443","pores",1
"4616","R_Twrz7ssvwffiysh",TRUE,100,"Normal","Q443","pores",1
"4617","R_PHgaZSnYtbigAX7",TRUE,100,"Highlight","Q443","pores",1
"4618","R_3Dvb5sZhyyplEsa",TRUE,100,"Normal","Q443","pores",1
"4619","R_1nOOiUkvMFMC8Tt",TRUE,100,"Passage","Q443","pores",1
"4620","R_3iP5HkFndgMLJYi",TRUE,100,"Passage","Q443","pores",1
"4621","R_2SpC2tMG4QDA9Oa",TRUE,100,"Normal","Q443","pores",1
"4622","R_2QPYjdl4KDhSsl7",TRUE,100,"Highlight","Q443","pores",1
"4623","R_1MJOOx3DMn5aqXi",TRUE,100,"Highlight","Q443","pores",1
"4624","R_9sIOvzJu7dL9O7v",TRUE,100,"Passage","Q443","pores",1
"4625","R_2WIH9Y5pzVmkJ9u",TRUE,100,"Highlight","Q443","pores",1
"4626","R_20Uyi3xT0FwbCZD",TRUE,100,"Passage","Q443","Pores",1
"4627","R_3HMOtDmMV4LKbKm",TRUE,100,"Passage","Q443","pores",1
"4628","R_2fCZE02oMKu2i7g",TRUE,100,"Highlight","Q443","pores",1
"4629","R_DC2LGzrNYauKoCt",TRUE,100,"Passage","Q443","pores",1
"4630","R_30v0M7G6ciojJNq",TRUE,100,"Highlight","Q443","pores",1
"4631","R_9p1a7yYUtPpP0zf",TRUE,100,"Passage","Q443","pores",1
"4632","R_3ENgYKSJs22frPh",TRUE,100,"Normal","Q443","pores",1
"4633","R_27kDwUZ6CyrrW7l",TRUE,100,"Normal","Q443","pores",1
"4634","R_1IuBoDixyLANOaD",TRUE,100,"Highlight","Q443","pores",1
"4635","R_3EJVciN4LkxUgt2",TRUE,100,"Normal","Q443","Pores",1
"4636","R_2ux31jzzm1o5JOX",TRUE,100,"Normal","Q443","pores",1
"4637","R_1go1F6VWH3qh3SD",TRUE,100,"Passage","Q443","pores",1
"4638","R_3rZJfG638Pzewgs",TRUE,100,"Normal","Q443","pores",1
"4639","R_2tm9KgUFLY0Zy9o",TRUE,100,"Highlight","Q443","pores",1
"4640","R_1g6MBdFpmCS7aZ6",TRUE,100,"Passage","Q443","pores",1
"4641","R_3GkcU79b13fqZww",TRUE,100,"Highlight","Q443","pores",1
"4642","R_VRo1CyYQWxc8qcN",TRUE,100,"Passage","Q443","Pores",1
"4643","R_3FOKTsTiDHSA7v5",TRUE,100,"Normal","Q443","Pores",1
"4644","R_12sSaRQZ46uJjoo",TRUE,100,"Highlight","Q443","pores",1
"4645","R_2CfYzYUgZELxGgU",TRUE,100,"Passage","Q443","pores",1
"4646","R_1NyICa1GJ2cDHEd",TRUE,100,"Normal","Q443","pores",1
"4647","R_3MzBvC6HtWArs0t",TRUE,100,"Passage","Q443","pores",1
"4648","R_11WVD1MhAN1xmAK",TRUE,100,"Highlight","Q443","pores",1
"4649","R_31mBr4FBb9MAthk",TRUE,100,"Normal","Q443","pores",1
"4650","R_a5F23L8k3yn2A81",TRUE,100,"Highlight","Q443","pores",1
"4651","R_WAR3d6XDN89ge5z",TRUE,100,"Normal","Q443","pores",1
"4652","R_vkKnSDlrkNXSRG1",TRUE,100,"Highlight","Q443","pores",1
"4653","R_2yj7K6qAAsItkx8",TRUE,100,"Passage","Q443","pores",1
"4654","R_2VDvE0OJ5tFbMLA",TRUE,100,"Highlight","Q443","pores",1
"4655","R_1r9qBy0JzWQISyC",TRUE,100,"Normal","Q443","pores",1
"4656","R_3FQenqEC9d3k9Dy",TRUE,100,"Normal","Q443","pores",1
"4657","R_1N9AdypIoF2tR4K",TRUE,100,"Highlight","Q443","pores",1
"4658","R_BsKHnDa6hunEbex",TRUE,100,"Passage","Q443","pores",1
"4659","R_3pmZY7DY10hklHU",TRUE,100,"Highlight","Q443","pores",1
"4660","R_u1yEAtZT3MZqXSx",TRUE,100,"Highlight","Q443","pores",1
"4661","R_DqI0yH9ZJsFugpP",TRUE,100,"Passage","Q443","pores",1
"4662","R_2Ba4l9Fj2H1Afua",TRUE,100,"Normal","Q443","pores",1
"4663","R_26c2KFqCcaZZAXb",TRUE,100,"Normal","Q443","pores",1
"4664","R_25EDnJRkyOSZDS4",TRUE,100,"Highlight","Q443","pores",1
"4665","R_1Fh71HG3FWmFmh4",TRUE,100,"Passage","Q443","pores",1
"4666","R_3ffLI70cpVqWteg",TRUE,100,"Highlight","Q443","pores",1
"4667","R_3rTJd2qbrgw2ZbH",TRUE,100,"Normal","Q443","pores",1
"4668","R_1CHIsB7eGd963KS",TRUE,100,"Highlight","Q443","pores",1
"4669","R_3CIBP38e3anBW2U",TRUE,100,"Highlight","Q443","pores",1
"4670","R_1eP0NiIrTrMHuf4",TRUE,100,"Normal","Q443","pores",1
"4671","R_wRAx32lgW7fBya5",TRUE,100,"Highlight","Q443","poros",1
"4672","R_pRbasyrv8BfWmkN",TRUE,100,"Passage","Q443","porosis",0
"4673","R_u3Mzx9DoKnHKdSV",TRUE,100,"Passage","Q443","porosity",0
"4674","R_3D2sVmLiwkmeYof",TRUE,100,"Passage","Q443","porosity",0
"4675","R_3ELsbo6gRQx3rq1",TRUE,100,"Normal","Q443","porosity",0
"4676","R_1EgsFtUHdeDNEGI",TRUE,100,"Passage","Q443","Porosity",0
"4677","R_2fEgz5oiCUzvDHG",TRUE,100,"Normal","Q443","porosity",0
"4678","R_CdKWGfH2C9f0qYx",TRUE,100,"Normal","Q443","porosity",0
"4679","R_1prGGS39LJdZAX2",TRUE,100,"Normal","Q443","porous",0
"4680","R_2wLgZ0TW9Ai4X12",TRUE,100,"Passage","Q443","positories",0
"4681","R_3kjL0uVaaUbpTpq",TRUE,100,"Normal","Q443","posotify",0
"4682","R_2OTGrYmR60QQWlO",TRUE,100,"Highlight","Q443","pours",0
"4683","R_21baAr0TFrYfg1B",TRUE,100,"Passage","Q443","pours",0
"4684","R_2xKS44cBfiI3JUd",TRUE,100,"Normal","Q443","prores",0
"4685","R_W21US4FUsuZLgY1",TRUE,100,"Passage","Q443","recharge",0
"4686","R_3hrTFNEw2kLhk1f",TRUE,100,"Passage","Q443","rock",0
"4687","R_2Ph4LN25XWvNOkL",TRUE,100,"Passage","Q443","rock split",0
"4688","R_AtzPlKvbaR32ta1",TRUE,100,"Passage","Q443","rocks",0
